"V1","V2","V3","V4"
184615.6,833715.1,183724.5,834693.4
183724.5,834693.4,185506.6,837139.2
185506.6,837139.2,185263.6,838036
185263.6,838036,185263.6,838932.7
185263.6,838932.7,183076.5,838036
183076.5,838036,181618.5,836487
181618.5,836487,180970.5,835264.1
180970.5,835264.1,179755.4,834693.4
179755.4,834693.4,179188.4,833715.1
179188.4,833715.1,177325.4,833144.4
177325.4,833144.4,176110.3,832818.3
176110.3,832818.3,174571.3,832818.3
174571.3,832818.3,173113.3,832818.3
173113.3,832818.3,172465.2,834041.2
172465.2,834041.2,171898.2,835264.1
171898.2,835264.1,171250.2,836813
171250.2,836813,171250.2,838606.6
171250.2,838606.6,172141.2,838932.7
172141.2,838932.7,171898.2,839829.5
171898.2,839829.5,171574.2,840807.8
171574.2,840807.8,172789.3,842275.3
172789.3,842275.3,171574.2,843498.1
171574.2,843498.1,169711.2,843824.2
169711.2,843824.2,169468.2,845943.9
169468.2,845943.9,169144.2,847819
169144.2,847819,169468.2,849612.5
169468.2,849612.5,170035.2,851487.6
170035.2,851487.6,170683.2,854422.5
170683.2,854422.5,171898.2,857520.5
171898.2,857520.5,172141.2,858743.4
172141.2,858743.4,173680.3,857846.6
173680.3,857846.6,175219.3,856623.7
175219.3,856623.7,175786.3,855074.7
175786.3,855074.7,177001.4,854178
177001.4,854178,177973.4,853851.8
177973.4,853851.8,178864.4,852955
178864.4,852955,179431.4,851732.2
179431.4,851732.2,180646.5,850753.9
180646.5,850753.9,181861.5,849857.1
181861.5,849857.1,183400.5,850509.3
183400.5,850509.3,184291.6,851732.2
184291.6,851732.2,185830.6,851732.2
185830.6,851732.2,187693.7,851406.1
187693.7,851406.1,189475.7,851732.2
189475.7,851732.2,190123.7,852629
190123.7,852629,190123.7,853525.7
190123.7,853525.7,189151.7,853851.8
189151.7,853851.8,188584.7,854178
188584.7,854178,187369.6,855074.7
187369.6,855074.7,186478.6,855074.7
186478.6,855074.7,185263.6,855074.7
185263.6,855074.7,184048.6,855074.7
184048.6,855074.7,182509.5,855074.7
182509.5,855074.7,180970.5,855971.5
180970.5,855971.5,179755.4,856868.3
179755.4,856868.3,178864.4,858091.2
178864.4,858091.2,178540.4,859640.1
178540.4,859640.1,177973.4,861759.8
177973.4,861759.8,177325.4,862412
177325.4,862412,176110.3,863634.9
176110.3,863634.9,174571.3,864205.5
174571.3,864205.5,172465.2,864531.6
172465.2,864531.6,173356.3,866651.3
173356.3,866651.3,173680.3,868200.3
173680.3,868200.3,174895.3,869423.2
174895.3,869423.2,176434.4,870320
176434.4,870320,176758.4,870972.1
176758.4,870972.1,177001.4,871298.2
177001.4,871298.2,178540.4,871298.2
178540.4,871298.2,180079.5,870646
180079.5,870646,180646.5,869097
180646.5,869097,181861.5,870972.1
181861.5,870972.1,181861.5,872765.7
181861.5,872765.7,179755.4,873744
179755.4,873744,177325.4,874640.8
177325.4,874640.8,175219.3,875537.5
175219.3,875537.5,174004.3,874966.9
174004.3,874966.9,174328.3,880103
174328.3,880103,174328.3,882304.1
174328.3,882304.1,174328.3,884423.8
174328.3,884423.8,175219.3,885646.7
175219.3,885646.7,175786.3,886543.4
175786.3,886543.4,175543.3,887440.2
175543.3,887440.2,175786.3,888418.5
175786.3,888418.5,177649.4,889641.4
177649.4,889641.4,178864.4,889886
178864.4,889886,179755.4,889886
179755.4,889886,181618.5,889315.3
181618.5,889315.3,181294.5,887440.2
181294.5,887440.2,182185.5,886217.3
182185.5,886217.3,183400.5,884994.5
183400.5,884994.5,183076.5,882874.8
183076.5,882874.8,183400.5,881081.3
183400.5,881081.3,184939.6,879532.3
184939.6,879532.3,185830.6,878880
185830.6,878880,187045.6,879532.3
187045.6,879532.3,187045.6,881081.3
187045.6,881081.3,187369.6,881978
187369.6,881978,187693.7,882874.8
187693.7,882874.8,187936.7,883771.6
187936.7,883771.6,187936.7,885320.6
187936.7,885320.6,187369.6,886217.3
187369.6,886217.3,186154.6,887440.2
186154.6,887440.2,185263.6,888663.1
185263.6,888663.1,184939.6,890538.2
184939.6,890538.2,184939.6,893554.6
184939.6,893554.6,185830.6,895103.6
185830.6,895103.6,187045.6,895755.8
187045.6,895755.8,187936.7,895429.7
187936.7,895429.7,188908.7,894206.8
188908.7,894206.8,189799.7,892984
189799.7,892984,190366.7,891761
190366.7,891761,190366.7,888989.2
190366.7,888989.2,191581.8,888663.1
191581.8,888663.1,192796.8,888418.5
192796.8,888418.5,194335.8,886869.6
194335.8,886869.6,195874.9,886869.6
195874.9,886869.6,196441.9,888663.1
196441.9,888663.1,196198.9,890212
196198.9,890212,195550.9,892087.2
195550.9,892087.2,196198.9,892087.2
196198.9,892087.2,197089.9,891108.9
197089.9,891108.9,197980.9,892657.8
197980.9,892657.8,199196,893554.6
199196,893554.6,200735,893310
200735,893310,200735,890538.2
200735,890538.2,201626,888989.2
201626,888989.2,203489.1,888418.5
203489.1,888418.5,204380.1,887440.2
204380.1,887440.2,205919.1,886869.6
205919.1,886869.6,207134.2,886543.4
207134.2,886543.4,208592.2,886217.3
208592.2,886217.3,209564.2,885646.7
209564.2,885646.7,210131.3,884994.5
210131.3,884994.5,209564.2,887195.7
209564.2,887195.7,208592.2,888663.1
208592.2,888663.1,206810.2,888989.2
206810.2,888989.2,205595.1,889886
205595.1,889886,204704.1,890538.2
204704.1,890538.2,204380.1,892657.8
204380.1,892657.8,204380.1,893554.6
204380.1,893554.6,205919.1,894206.8
205919.1,894206.8,207701.2,893880.7
207701.2,893880.7,209240.2,893880.7
209240.2,893880.7,210131.3,892657.8
210131.3,892657.8,211670.3,890864.3
211670.3,890864.3,213209.3,888989.2
213209.3,888989.2,214424.4,888092.4
214424.4,888092.4,215882.4,887766.3
215882.4,887766.3,216854.4,886543.4
216854.4,886543.4,217097.5,884749.9
217097.5,884749.9,217097.5,882874.8
217097.5,882874.8,218069.5,881652
218069.5,881652,219851.5,882548.7
219851.5,882548.7,219527.5,885320.6
219527.5,885320.6,218636.5,887440.2
218636.5,887440.2,217421.5,888663.1
217421.5,888663.1,216206.4,889641.4
216206.4,889641.4,214991.4,891108.9
214991.4,891108.9,213209.3,893310
213209.3,893310,211994.3,894533
211994.3,894533,210779.3,895755.8
210779.3,895755.8,211346.3,897875.5
211346.3,897875.5,209564.2,899098.3
209564.2,899098.3,208025.2,900321.2
208025.2,900321.2,206486.2,900891.9
206486.2,900891.9,204947.1,902114.8
204947.1,902114.8,203489.1,902114.8
203489.1,902114.8,203489.1,903093
203489.1,903093,204380.1,903989.8
204380.1,903989.8,202841.1,905783.4
202841.1,905783.4,202517.1,906761.7
202517.1,906761.7,200411,906435.6
200411,906435.6,200087,904886.6
200087,904886.6,198872,903989.8
198872,903989.8,197656.9,903663.7
197656.9,903663.7,197413.9,903989.8
197413.9,903989.8,197656.9,905783.4
197656.9,905783.4,199520,906109.5
199520,906109.5,200087,907006.3
200087,907006.3,200087,907984.6
200087,907984.6,198304.9,908229.2
198304.9,908229.2,196765.9,908555.3
196765.9,908555.3,197413.9,910674.9
197413.9,910674.9,197413.9,912876
197413.9,912876,197656.9,914099
197656.9,914099,198304.9,915321.8
198304.9,915321.8,199520,914995.7
199520,914995.7,201059,914099
201059,914099,201302,912550
201302,912550,202274.1,911327.1
202274.1,911327.1,202841.1,910674.9
202841.1,910674.9,204056.1,911001
204056.1,911001,205271.1,911001
205271.1,911001,206486.2,910430.3
206486.2,910430.3,207377.2,910430.3
207377.2,910430.3,207377.2,911653.2
207377.2,911653.2,207134.2,913120.7
207134.2,913120.7,207377.2,914669.6
207377.2,914669.6,207377.2,916218.6
207377.2,916218.6,208592.2,917115.4
208592.2,917115.4,209240.2,918664.4
209240.2,918664.4,209807.3,919887.3
209807.3,919887.3,207701.2,920458
207701.2,920458,205919.1,920458
205919.1,920458,206810.2,922659.1
206810.2,922659.1,205271.1,924452.7
205271.1,924452.7,204380.1,925349.4
204380.1,925349.4,203732.1,926327.7
203732.1,926327.7,203732.1,927795.2
203732.1,927795.2,203165.1,928773.5
203165.1,928773.5,202274.1,930567
202274.1,930567,201950,931790
201950,931790,203165.1,932686.7
203165.1,932686.7,203732.1,932116
203732.1,932116,205271.1,931219.3
205271.1,931219.3,205595.1,929996.4
205595.1,929996.4,206486.2,929018
206486.2,929018,206810.2,928121.3
206810.2,928121.3,207701.2,928773.5
207701.2,928773.5,208025.2,929996.4
208025.2,929996.4,208592.2,930893.2
208592.2,930893.2,208592.2,932442.1
208592.2,932442.1,210779.3,932442.1
210779.3,932442.1,211346.3,931790
211346.3,931790,211670.3,931219.3
211670.3,931219.3,212885.3,930893.2
212885.3,930893.2,213776.4,930241
213776.4,930241,214100.4,928773.5
214100.4,928773.5,214424.4,930241
214424.4,930241,215639.4,931219.3
215639.4,931219.3,216854.4,931790
216854.4,931790,218069.5,932116
218069.5,932116,219527.5,931463.8
219527.5,931463.8,220499.5,929996.4
220499.5,929996.4,222929.6,929996.4
222929.6,929996.4,224711.7,929670.3
224711.7,929670.3,225926.7,927795.2
225926.7,927795.2,226817.7,927224.5
226817.7,927224.5,227789.7,926001.6
227789.7,926001.6,229571.8,926327.7
229571.8,926327.7,227789.7,928121.3
227789.7,928121.3,226574.7,929344.2
226574.7,929344.2,227141.7,930893.2
227141.7,930893.2,228680.8,931219.3
228680.8,931219.3,229895.8,932116
229895.8,932116,228032.7,932686.7
228032.7,932686.7,226250.7,932116
226250.7,932116,223820.6,932116
223820.6,932116,221957.6,932442.1
221957.6,932442.1,220499.5,932686.7
220499.5,932686.7,219284.5,933012.8
219284.5,933012.8,217097.5,935132.5
217097.5,935132.5,217097.5,937333.6
217097.5,937333.6,216530.4,938230.4
216530.4,938230.4,216206.4,940350
216206.4,940350,215639.4,941573
215639.4,941573,214667.4,943122
214667.4,943122,214991.4,944671
214991.4,944671,213452.4,945567.7
213452.4,945567.7,213776.4,946464.5
213776.4,946464.5,215639.4,946464.5
215639.4,946464.5,216854.4,946464.5
216854.4,946464.5,218069.5,947687.3
218069.5,947687.3,218960.5,947361.2
218960.5,947361.2,220742.5,946464.5
220742.5,946464.5,221957.6,945241.6
221957.6,945241.6,223496.6,944344.8
223496.6,944344.8,224144.6,945893.8
224144.6,945893.8,223820.6,947361.2
223820.6,947361.2,221714.6,948013.4
221714.6,948013.4,219851.5,948339.5
219851.5,948339.5,218312.5,948910.2
218312.5,948910.2,218069.5,950459.2
218069.5,950459.2,219284.5,951029.9
219284.5,951029.9,220175.5,951356
220175.5,951356,220742.5,952252.8
220742.5,952252.8,222281.6,952905
222281.6,952905,223820.6,952905
223820.6,952905,224711.7,952008.2
224711.7,952008.2,225035.7,950133.1
225035.7,950133.1,226817.7,950133.1
226817.7,950133.1,226574.7,951029.9
226574.7,951029.9,225035.7,952578.9
225035.7,952578.9,222929.6,954454
222929.6,954454,221714.6,954454
221714.6,954454,220742.5,955921.4
220742.5,955921.4,219851.5,955921.4
219851.5,955921.4,218960.5,956899.7
218960.5,956899.7,218960.5,959345.4
218960.5,959345.4,220175.5,960812.9
220175.5,960812.9,221714.6,961791.2
221714.6,961791.2,222929.6,962361.9
222929.6,962361.9,223820.6,963258.7
223820.6,963258.7,223820.6,964481.5
223820.6,964481.5,224711.7,966030.5
224711.7,966030.5,225035.7,966927.3
225035.7,966927.3,225602.7,967905.6
225602.7,967905.6,225602.7,969128.5
225602.7,969128.5,226250.7,970596
226250.7,970596,225926.7,972144.9
225926.7,972144.9,225926.7,972144.9
225926.7,972144.9,226412.7,971329.7
226412.7,971329.7,228842.8,970759
228842.8,970759,230705.8,971085
230705.8,971085,231920.9,970759
231920.9,970759,233135.9,970432.9
233135.9,970432.9,233702.9,969862.2
233702.9,969862.2,234350.9,969862.2
234350.9,969862.2,234917.9,969536
234917.9,969536,235890,967661
235890,967661,236457,967416.4
236457,967416.4,236457,966438.1
236457,966438.1,237348,965541.4
237348,965541.4,237348,964318.5
237348,964318.5,237996,963747.8
237996,963747.8,238320,962525
238320,962525,237996,961302
237996,961302,237105,960976
237105,960976,237105,960323.7
237105,960323.7,238887,960976
238887,960976,239211,962769.5
239211,962769.5,239211,964318.5
239211,964318.5,238563,964970.7
238563,964970.7,238563,966193.6
238563,966193.6,238887,966764.2
238887,966764.2,239778.1,967416.4
239778.1,967416.4,239535.1,968883.9
239535.1,968883.9,240102.1,968313.2
240102.1,968313.2,240102.1,967090.3
240102.1,967090.3,240993.1,966193.6
240993.1,966193.6,241317.1,965541.4
241317.1,965541.4,241965.1,964644.6
241965.1,964644.6,243423.2,964318.5
243423.2,964318.5,244071.2,963992.4
244071.2,963992.4,244638.2,963421.7
244638.2,963421.7,244962.2,962769.5
244962.2,962769.5,245853.2,962525
245853.2,962525,245853.2,961546.6
245853.2,961546.6,245286.2,960649.9
245286.2,960649.9,244962.2,960323.7
244962.2,960323.7,244395.2,959427
244395.2,959427,244071.2,958856.3
244071.2,958856.3,242856.1,957633.4
242856.1,957633.4,242856.1,956981.2
242856.1,956981.2,241965.1,956084.4
241965.1,956084.4,241965.1,955187.7
241965.1,955187.7,241317.1,954209.4
241317.1,954209.4,240993.1,953312.6
240993.1,953312.6,240102.1,951763.6
240102.1,951763.6,240750.1,951763.6
240750.1,951763.6,241641.1,953638.7
241641.1,953638.7,242532.1,953964.8
242532.1,953964.8,243180.2,954861.6
243180.2,954861.6,244071.2,955187.7
244071.2,955187.7,244638.2,955758.3
244638.2,955758.3,244962.2,957633.4
244962.2,957633.4,244962.2,958204
244962.2,958204,245853.2,958856.3
245853.2,958856.3,247068.3,959427
247068.3,959427,248040.3,959427
248040.3,959427,248283.3,959753
248283.3,959753,249255.3,960649.9
249255.3,960649.9,248931.3,962198.8
248931.3,962198.8,249498.3,963421.7
249498.3,963421.7,249822.3,964644.6
249822.3,964644.6,250470.4,965541.4
250470.4,965541.4,252252.4,965867.5
252252.4,965867.5,253467.4,965867.5
253467.4,965867.5,254358.5,965215.3
254358.5,965215.3,255573.5,964644.6
255573.5,964644.6,257112.5,963747.8
257112.5,963747.8,258003.6,963421.7
258003.6,963421.7,258651.6,962198.8
258651.6,962198.8,258651.6,960976
258651.6,960976,259866.6,960323.7
259866.6,960323.7,259866.6,959427
259866.6,959427,259542.6,958204
259542.6,958204,258975.6,957878
258975.6,957878,258651.6,957633.4
258651.6,957633.4,258003.6,956655.1
258003.6,956655.1,257436.5,955758.3
257436.5,955758.3,257112.5,954535.5
257112.5,954535.5,257436.5,953638.7
257436.5,953638.7,256788.5,952742
256788.5,952742,256221.5,951193
256221.5,951193,255573.5,950296.2
255573.5,950296.2,257436.5,951519
257436.5,951519,257436.5,952986.5
257436.5,952986.5,258003.6,953964.8
258003.6,953964.8,258327.6,954861.6
258327.6,954861.6,258975.6,956084.4
258975.6,956084.4,259542.6,956655.1
259542.6,956655.1,260757.6,957633.4
260757.6,957633.4,261648.7,959100.9
261648.7,959100.9,262296.7,959753
262296.7,959753,262620.7,960323.7
262620.7,960323.7,262863.7,960649.9
262863.7,960649.9,263187.7,961546.6
263187.7,961546.6,263835.7,962525
263835.7,962525,264726.7,962769.5
264726.7,962769.5,264402.7,961872.7
264402.7,961872.7,265293.8,961546.6
265293.8,961546.6,265941.8,960976
265941.8,960976,267480.8,960976
267480.8,960976,267723.8,960649.9
267723.8,960649.9,268371.8,959753
268371.8,959753,269586.9,958856.3
269586.9,958856.3,270477.9,957878
270477.9,957878,271125.9,959753
271125.9,959753,271125.9,961546.6
271125.9,961546.6,271692.9,961872.7
271692.9,961872.7,271692.9,962769.5
271692.9,962769.5,272908,962525
272908,962525,273556,961546.6
273556,961546.6,274771,961872.7
274771,961872.7,275014,962769.5
275014,962769.5,275662,963747.8
275662,963747.8,276229,963992.4
276229,963992.4,277201.1,963992.4
277201.1,963992.4,278659.1,963421.7
278659.1,963421.7,278659.1,962525
278659.1,962525,278983.1,962769.5
278983.1,962769.5,279874.1,963421.7
279874.1,963421.7,279874.1,964318.5
279874.1,964318.5,280522.2,964644.6
280522.2,964644.6,281089.2,965215.3
281089.2,965215.3,281413.2,966438.1
281413.2,966438.1,282061.2,966764.2
282061.2,966764.2,282304.2,967416.4
282304.2,967416.4,282952.2,966764.2
282952.2,966764.2,282952.2,966193.6
282952.2,966193.6,282952.2,965541.4
282952.2,965541.4,283276.2,964644.6
283276.2,964644.6,284491.3,964318.5
284491.3,964318.5,285706.3,963992.4
285706.3,963992.4,286921.3,963747.8
286921.3,963747.8,287164.3,963421.7
287164.3,963421.7,289027.4,962769.5
289027.4,962769.5,290566.4,962525
290566.4,962525,292672.5,962525
292672.5,962525,292996.5,963095.6
292996.5,963095.6,293239.5,963421.7
293239.5,963421.7,294211.5,963992.4
294211.5,963992.4,295426.6,963992.4
295426.6,963992.4,296317.6,963421.7
296317.6,963421.7,297208.6,964318.5
297208.6,964318.5,298099.6,964970.7
298099.6,964970.7,298423.6,965867.5
298423.6,965867.5,299638.7,966193.6
299638.7,966193.6,300286.7,966438.1
300286.7,966438.1,301177.7,967090.3
301177.7,967090.3,301744.7,967416.4
301744.7,967416.4,302716.8,967661
302716.8,967661,303931.8,968639.3
303931.8,968639.3,304822.8,968639.3
304822.8,968639.3,305389.8,969210
305389.8,969210,306928.9,969210
306928.9,969210,308467.9,969210
308467.9,969210,308791.9,968883.9
308791.9,968883.9,309034.9,968313.2
309034.9,968313.2,310007,967987.1
310007,967987.1,310898,967090.3
310898,967090.3,310898,966438.1
310898,966438.1,312113,966438.1
312113,966438.1,312437,967090.3
312437,967090.3,313004,967416.4
313004,967416.4,313895.1,967416.4
313895.1,967416.4,315434.1,967416.4
315434.1,967416.4,316082.1,967090.3
316082.1,967090.3,316973.2,966438.1
316973.2,966438.1,318188.2,966193.6
318188.2,966193.6,319727.2,966193.6
319727.2,966193.6,320294.2,966438.1
320294.2,966438.1,320618.2,966764.2
320618.2,966764.2,320942.3,967987.1
320942.3,967987.1,319970.2,968639.3
319970.2,968639.3,319403.2,968883.9
319403.2,968883.9,318755.2,969536
318755.2,969536,318512.2,970432.9
318512.2,970432.9,317864.2,971085
317864.2,971085,317864.2,971981.9
317864.2,971981.9,318512.2,973530.8
318512.2,973530.8,319079.2,973530.8
319079.2,973530.8,319970.2,973775.4
319970.2,973775.4,320942.3,973775.4
320942.3,973775.4,320942.3,973204.7
320942.3,973204.7,321509.3,972552.5
321509.3,972552.5,321509.3,971981.9
321509.3,971981.9,322157.3,971085
322157.3,971085,323048.3,971085
323048.3,971085,323615.3,971981.9
323615.3,971981.9,325802.4,971981.9
325802.4,971981.9,327908.4,972552.5
327908.4,972552.5,329123.5,972552.5
329123.5,972552.5,330338.5,972308
330338.5,972308,331553.5,972308
331553.5,972308,331877.6,971085
331877.6,971085,333092.6,970432.9
333092.6,970432.9,334550.6,970759
334550.6,970759,335765.7,970759
335765.7,970759,336737.7,970759
336737.7,970759,338843.7,971329.7
338843.7,971329.7,340382.8,971655.8
340382.8,971655.8,340058.8,969210
340058.8,969210,339167.7,968639.3
339167.7,968639.3,339167.7,967416.4
339167.7,967416.4,339410.8,966438.1
339410.8,966438.1,339167.7,965215.3
339167.7,965215.3,338195.7,964970.7
338195.7,964970.7,337304.7,964318.5
337304.7,964318.5,337304.7,962525
337304.7,962525,336737.7,961546.6
336737.7,961546.6,336737.7,960649.9
336737.7,960649.9,336413.7,959753
336413.7,959753,335522.7,959427
335522.7,959427,334874.6,958530.2
334874.6,958530.2,333983.6,957878
333983.6,957878,333659.6,956981.2
333659.6,956981.2,333659.6,955432.2
333659.6,955432.2,333659.6,953964.8
333659.6,953964.8,334550.6,953638.7
334550.6,953638.7,334550.6,952742
334550.6,952742,335765.7,952089.7
335765.7,952089.7,336737.7,951763.6
336737.7,951763.6,337952.7,951763.6
337952.7,951763.6,338519.7,950540.7
338519.7,950540.7,337952.7,949317.8
337952.7,949317.8,337628.7,948421
337628.7,948421,336413.7,947524.3
336413.7,947524.3,336413.7,945975.3
336413.7,945975.3,336980.7,944426.3
336980.7,944426.3,336089.7,941980.6
336089.7,941980.6,335198.6,941083.8
335198.6,941083.8,334550.6,940513.1
334550.6,940513.1,333659.6,939861
333659.6,939861,333659.6,939290.2
333659.6,939290.2,332444.6,938638
332444.6,938638,331877.6,937741.3
331877.6,937741.3,330905.5,936844.5
330905.5,936844.5,330014.5,936192.3
330014.5,936192.3,330014.5,935295.5
330014.5,935295.5,329447.5,934643.3
329447.5,934643.3,329123.5,933746.5
329123.5,933746.5,327584.4,933175.9
327584.4,933175.9,326693.4,932523.7
326693.4,932523.7,325802.4,932523.7
325802.4,932523.7,325478.4,932849.8
325478.4,932849.8,324587.4,932523.7
324587.4,932523.7,323372.3,932197.6
323372.3,932197.6,322157.3,931953
322157.3,931953,321509.3,931626.9
321509.3,931626.9,320942.3,930730.1
320942.3,930730.1,319970.2,929751.8
319970.2,929751.8,318512.2,930404
318512.2,930404,317297.2,929181.1
317297.2,929181.1,316649.1,927632.1
316649.1,927632.1,316082.1,927061.5
316082.1,927061.5,315434.1,926409.3
315434.1,926409.3,315110.1,925512.5
315110.1,925512.5,314543.1,924615.7
314543.1,924615.7,314219.1,923963.5
314219.1,923963.5,313328.1,921843.9
313328.1,921843.9,312437,920294.9
312437,920294.9,312113,919724.2
312113,919724.2,312113,919072
312113,919072,311465,918745.9
311465,918745.9,310574,918501.3
310574,918501.3,310250,918175.2
310250,918175.2,309358.9,917523
309358.9,917523,308467.9,917278.4
308467.9,917278.4,307252.9,916300.1
307252.9,916300.1,306361.9,916055.6
306361.9,916055.6,305389.8,915403.4
305389.8,915403.4,305146.8,915077.3
305146.8,915077.3,303931.8,914832.7
303931.8,914832.7,303283.8,912631.5
303283.8,912631.5,302068.7,912060.8
302068.7,912060.8,302068.7,910838
302068.7,910838,300853.7,910185.8
300853.7,910185.8,299638.7,909941.2
299638.7,909941.2,299071.7,909289
299071.7,909289,298423.6,908962.9
298423.6,908962.9,297856.6,908392.2
297856.6,908392.2,297208.6,908066.1
297208.6,908066.1,296317.6,907495.4
296317.6,907495.4,295426.6,907495.4
295426.6,907495.4,293239.5,907169.3
293239.5,907169.3,293239.5,906272.5
293239.5,906272.5,292348.5,905620.3
292348.5,905620.3,292024.5,903826.8
292024.5,903826.8,292024.5,902604
292024.5,902604,291781.5,901625.6
291781.5,901625.6,290242.4,901055
290242.4,901055,289594.4,900402.7
289594.4,900402.7,288379.4,899832
288379.4,899832,287488.4,899506
287488.4,899506,287488.4,898935.3
287488.4,898935.3,286921.3,898283
286921.3,898283,285058.3,898609.2
285058.3,898609.2,283519.2,897957
283519.2,897957,283519.2,897060.2
283519.2,897060.2,282628.2,896734.1
282628.2,896734.1,282061.2,895511.2
282061.2,895511.2,282061.2,894940.5
282061.2,894940.5,280846.2,894288.3
280846.2,894288.3,278983.1,894288.3
278983.1,894288.3,277768.1,894614.4
277768.1,894614.4,276877.1,895266.6
276877.1,895266.6,276229,894288.3
276229,894288.3,276877.1,894043.8
276877.1,894043.8,277768.1,893391.6
277768.1,893391.6,278983.1,892168.7
278983.1,892168.7,280198.2,891842.6
280198.2,891842.6,280846.2,891598
280846.2,891598,282061.2,891272
282061.2,891272,282061.2,889723
282061.2,889723,281413.2,888826.2
281413.2,888826.2,280522.2,887603.3
280522.2,887603.3,280522.2,886380.4
280522.2,886380.4,280198.2,884831.4
280198.2,884831.4,279307.1,886054.3
279307.1,886054.3,278092.1,885728.2
278092.1,885728.2,276877.1,885728.2
276877.1,885728.2,274447,885483.6
274447,885483.6,273556,884831.4
273556,884831.4,272016.9,885157.5
272016.9,885157.5,271368.9,885728.2
271368.9,885728.2,270477.9,886054.3
270477.9,886054.3,268938.9,886706.5
268938.9,886706.5,267723.8,886380.4
267723.8,886380.4,266508.8,886054.3
266508.8,886054.3,264402.7,886054.3
264402.7,886054.3,262296.7,886054.3
262296.7,886054.3,261972.7,886951
261972.7,886951,261405.6,887929.4
261405.6,887929.4,260757.6,889396.8
260757.6,889396.8,259866.6,890375.1
259866.6,890375.1,258651.6,890619.7
258651.6,890619.7,258003.6,891598
258003.6,891598,257436.5,892820.9
257436.5,892820.9,255897.5,893391.6
255897.5,893391.6,255330.5,893391.6
255330.5,893391.6,264402.7,886054.3
264402.7,886054.3,264159.7,885728.2
264159.7,885728.2,266265.8,884505.3
266265.8,884505.3,269019.9,884179.2
269019.9,884179.2,270234.9,884179.2
270234.9,884179.2,271773.9,883282.4
271773.9,883282.4,272989,881733.5
272989,881733.5,274204,882304.1
274204,882304.1,273880,883527
273880,883527,274204,883853.1
274204,883853.1,274771,882956.3
274771,882956.3,274771,882059.6
274771,882059.6,276310.1,882059.6
276310.1,882059.6,277201.1,881407.4
277201.1,881407.4,277525.1,880510.6
277525.1,880510.6,278416.1,879858.4
278416.1,879858.4,279631.1,879858.4
279631.1,879858.4,279955.1,880836.7
279955.1,880836.7,280603.2,881407.4
280603.2,881407.4,281170.2,882059.6
281170.2,882059.6,282061.2,882059.6
282061.2,882059.6,283033.2,882304.1
283033.2,882304.1,283924.3,882630.2
283924.3,882630.2,284815.3,882304.1
284815.3,882304.1,285463.3,881733.5
285463.3,881733.5,286678.3,880836.7
286678.3,880836.7,285706.3,879858.4
285706.3,879858.4,285463.3,878961.6
285463.3,878961.6,286030.3,878635.5
286030.3,878635.5,286678.3,879613.8
286678.3,879613.8,287245.3,880184.5
287245.3,880184.5,288460.4,880184.5
288460.4,880184.5,289108.4,880510.6
289108.4,880510.6,289999.4,880510.6
289999.4,880510.6,290566.4,881407.4
290566.4,881407.4,291781.5,882304.1
291781.5,882304.1,292105.5,882956.3
292105.5,882956.3,292753.5,884179.2
292753.5,884179.2,293644.5,884749.9
293644.5,884749.9,294535.5,885402.1
294535.5,885402.1,295426.6,885972.8
295426.6,885972.8,294859.6,884505.3
294859.6,884505.3,294535.5,883527
294535.5,883527,294211.5,882630.2
294211.5,882630.2,293968.5,881733.5
293968.5,881733.5,293644.5,880836.7
293644.5,880836.7,292996.5,879858.4
292996.5,879858.4,292429.5,879287.7
292429.5,879287.7,292105.5,878961.6
292105.5,878961.6,291781.5,878635.5
291781.5,878635.5,291214.5,878064.8
291214.5,878064.8,290566.4,876515.9
290566.4,876515.9,290323.4,875945.2
290323.4,875945.2,289108.4,874966.9
289108.4,874966.9,287569.4,874396.2
287569.4,874396.2,287245.3,873173.3
287245.3,873173.3,286921.3,872521.1
286921.3,872521.1,286354.3,872276.5
286354.3,872276.5,286354.3,871298.2
286354.3,871298.2,286354.3,870401.5
286354.3,870401.5,286030.3,869504.7
286030.3,869504.7,285139.3,868852.5
285139.3,868852.5,284815.3,868607.9
284815.3,868607.9,283924.3,867629.6
283924.3,867629.6,283600.2,867059
283600.2,867059,283033.2,866406.7
283033.2,866406.7,281170.2,866732.8
281170.2,866732.8,279631.1,867059
279631.1,867059,279064.1,867385
279064.1,867385,280279.2,868607.9
280279.2,868607.9,279955.1,870075.4
279955.1,870075.4,278740.1,871298.2
278740.1,871298.2,277849.1,871298.2
277849.1,871298.2,276958.1,870727.6
276958.1,870727.6,275986,870075.4
275986,870075.4,275095,869830.8
275095,869830.8,275095,869178.6
275095,869178.6,274528,868281.8
274528,868281.8,273880,867955.7
273880,867955.7,273313,867385
273313,867385,272665,866732.8
272665,866732.8,271773.9,866162.2
271773.9,866162.2,271449.9,865836
271449.9,865836,270882.9,865183.8
270882.9,865183.8,269019.9,866732.8
269019.9,866732.8,268452.8,866732.8
268452.8,866732.8,267804.8,866732.8
267804.8,866732.8,266589.8,866732.8
266589.8,866732.8,265698.8,866406.7
265698.8,866406.7,265050.7,865836
265050.7,865836,264807.7,864939.3
264807.7,864939.3,263835.7,864613.2
263835.7,864613.2,263592.7,864287
263592.7,864287,263268.7,863961
263268.7,863961,262620.7,863390.3
262620.7,863390.3,262377.7,862738.1
262377.7,862738.1,261405.6,862493.5
